_id_x,genre,age,nationalite,niveauEtudes,sessionId,__v_x,_id_y,textId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB,__v_y,association_triplet
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d844e1e0c1c3eecd63d0,67a51e546623f6ccab523c27,risk-effort,Personne âgée,3,3,4,Homme petite taille,7,7,7,0,"[1, 1, 0]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d851e1e0c1c3eecd63d4,67a243ea6d8e29a001947945,risk-reward,Robot,9,0,10,Homme petite taille,1,10,7,0,"[0, 1, 1]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d85be1e0c1c3eecd63da,67a243ea6d8e29a001947949,effort-reward,Personne âgée,1,10,4,Robot,9,0,10,0,"[1, 0, 1]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d861e1e0c1c3eecd63dc,67a51e546623f6ccab523c27,risk-effort,Robot,10,10,10,Personne âgée,0,0,4,0,"[1, 1, 0]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d877e1e0c1c3eecd63e8,67a243ea6d8e29a001947948,effort-reward,Enfant,1,4,1,Femme petite taille,9,6,4,0,"[1, 0, 1]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8b9e1e0c1c3eecd63f2,67a51eb49d8894e943d3ff93,risk-effort,Homme grande taille,4,8,8,Personne âgée,6,2,4,0,"[1, 1, 0]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8c5e973bdbbfb509680,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,7,6,7,Personne âgée,3,4,4,0,"[1, 0, 1]"
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8c7e973bdbbfb509682,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,5,5,7,Homme grande taille,5,5,8,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d5fb8c30d2a75925b458,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,6,5,9,Robot,4,5,8,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d639e973bdbbfb50966e,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,8,7,9,Personne âgée,2,3,3,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d6c38c30d2a75925b494,67a51efa18a0dfe14aac016b,risk-effort,Enfant,3,3,3,Femme petite taille,7,7,9,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d6d48c30d2a75925b49c,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,5,5,10,Homme petite taille,5,5,9,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d71ee1e0c1c3eecd63a5,67a51eb49d8894e943d3ff93,risk-effort,Enfant,6,3,3,Femme grande taille,4,7,10,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d731e1e0c1c3eecd63a9,67a243ea6d8e29a001947948,effort-reward,Personne âgée,7,5,3,Enfant,3,5,3,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d73fe1e0c1c3eecd63af,67a243ea6d8e29a001947946,risk-reward,Robot,4,0,8,Homme grande taille,6,10,10,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d756e1e0c1c3eecd63b3,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,9,6,9,Personne âgée,1,4,3,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d7948c30d2a75925b4ac,67a51e546623f6ccab523c27,risk-effort,Robot,8,6,8,Femme petite taille,2,4,9,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d79a8c30d2a75925b4ae,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,8,7,10,Personne âgée,2,3,3,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d7a0e1e0c1c3eecd63b9,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,5,5,10,Femme petite taille,5,5,9,0,"[1, 1, 0]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d82c8c30d2a75925b4c6,67a243ea6d8e29a001947947,effort-reward,Personne âgée,7,7,3,Enfant,3,3,3,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d831e1e0c1c3eecd63c9,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,5,5,10,Femme petite taille,5,5,9,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d843e1e0c1c3eecd63ce,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,2,3,10,Enfant,8,7,3,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d864e1e0c1c3eecd63de,67a243ea6d8e29a001947949,effort-reward,Robot,10,0,8,Personne âgée,0,10,3,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d86fe1e0c1c3eecd63e2,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,4,4,10,Homme petite taille,6,6,9,0,"[0, 1, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d873e1e0c1c3eecd63e6,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,5,5,9,Femme grande taille,5,5,10,0,"[1, 0, 1]"
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d884e973bdbbfb509679,67a51e546623f6ccab523c27,risk-effort,Personne âgée,6,2,3,Femme grande taille,4,8,10,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d623e973bdbbfb509662,67a243ea6d8e29a001947946,risk-reward,Enfant,5,5,5,Homme petite taille,5,5,8,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6298c30d2a75925b464,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,6,Homme petite taille,5,5,8,0,"[1, 0, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62de973bdbbfb509664,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,8,Personne âgée,5,5,6,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62e8c30d2a75925b468,67a51eb49d8894e943d3ff93,risk-effort,Robot,5,5,9,Enfant,5,5,5,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62ee973bdbbfb509666,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,5,5,8,Personne âgée,5,5,6,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d632e973bdbbfb509668,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,8,Personne âgée,5,5,6,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d639e973bdbbfb509670,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,8,5,8,Femme petite taille,2,5,7,0,"[1, 0, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d63fe973bdbbfb509672,67a243ea6d8e29a001947948,effort-reward,Femme petite taille,7,5,7,Enfant,3,5,5,0,"[1, 0, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6438c30d2a75925b46e,67a243ea6d8e29a001947947,effort-reward,Robot,8,5,9,Femme grande taille,2,5,7,0,"[1, 0, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6488c30d2a75925b472,67a243ea6d8e29a001947946,risk-reward,Enfant,4,5,5,Femme petite taille,6,5,7,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d64e8c30d2a75925b474,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,3,5,8,Robot,7,5,9,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6538c30d2a75925b478,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,5,6,Robot,7,5,9,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d659e1e0c1c3eecd637a,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,4,5,7,Homme petite taille,6,5,8,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d65d8c30d2a75925b47c,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,7,5,8,Femme grande taille,3,5,7,0,"[1, 0, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6658c30d2a75925b480,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,8,5,7,Enfant,2,5,5,0,"[1, 1, 0]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d669e1e0c1c3eecd637c,67a243ea6d8e29a001947944,risk-reward,Robot,5,5,9,Homme grande taille,5,5,8,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d66ae1e0c1c3eecd637e,67a243ea6d8e29a001947944,risk-reward,Robot,5,5,9,Homme grande taille,5,5,8,0,"[0, 1, 1]"
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6748c30d2a75925b484,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,7,5,8,Personne âgée,3,5,6,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d6e3e1e0c1c3eecd6399,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,6,5,6,Femme petite taille,4,5,5,0,"[0, 1, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d71ae1e0c1c3eecd63a1,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,7,5,Femme grande taille,7,3,7,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d73ee1e0c1c3eecd63ad,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,3,3,6,Robot,7,7,10,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d768e1e0c1c3eecd63b5,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,7,3,5,Homme petite taille,3,7,6,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7798c30d2a75925b4a6,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,5,Enfant,5,5,4,0,"[0, 1, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d79d8c30d2a75925b4b2,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,8,2,6,Robot,2,8,10,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7ace1e0c1c3eecd63bd,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,3,3,5,Homme petite taille,7,7,6,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7df8c30d2a75925b4b6,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,10,Homme grande taille,5,5,8,0,"[0, 1, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7fe8c30d2a75925b4be,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,5,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d80f8c30d2a75925b4c0,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,2,8,7,Homme grande taille,8,2,8,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d8188c30d2a75925b4c2,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,3,3,5,Femme grande taille,7,7,7,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d82ee1e0c1c3eecd63c7,67a243ea6d8e29a001947944,risk-reward,Enfant,4,4,4,Homme petite taille,6,6,6,0,"[0, 1, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d834e1e0c1c3eecd63cb,67a243ea6d8e29a001947945,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,6,0,"[0, 1, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d858e1e0c1c3eecd63d8,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,5,5,8,Robot,5,5,10,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d86be1e0c1c3eecd63e0,67a243ea6d8e29a001947948,effort-reward,Robot,6,6,10,Femme petite taille,4,4,5,0,"[1, 0, 1]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d877e973bdbbfb509675,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,2,8,8,Homme petite taille,8,2,6,0,"[1, 1, 0]"
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d89be973bdbbfb50967e,67a51e546623f6ccab523c27,risk-effort,Enfant,8,2,4,Robot,2,8,10,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d6e3e1e0c1c3eecd6399,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,6,5,6,Femme petite taille,4,5,5,0,"[0, 1, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d71ae1e0c1c3eecd63a1,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,7,5,Femme grande taille,7,3,7,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d73ee1e0c1c3eecd63ad,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,3,3,6,Robot,7,7,10,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d768e1e0c1c3eecd63b5,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,7,3,5,Homme petite taille,3,7,6,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7798c30d2a75925b4a6,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,5,Enfant,5,5,4,0,"[0, 1, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d79d8c30d2a75925b4b2,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,8,2,6,Robot,2,8,10,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7ace1e0c1c3eecd63bd,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,3,3,5,Homme petite taille,7,7,6,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7df8c30d2a75925b4b6,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,10,Homme grande taille,5,5,8,0,"[0, 1, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7fe8c30d2a75925b4be,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,5,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d80f8c30d2a75925b4c0,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,2,8,7,Homme grande taille,8,2,8,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d8188c30d2a75925b4c2,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,3,3,5,Femme grande taille,7,7,7,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d82ee1e0c1c3eecd63c7,67a243ea6d8e29a001947944,risk-reward,Enfant,4,4,4,Homme petite taille,6,6,6,0,"[0, 1, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d834e1e0c1c3eecd63cb,67a243ea6d8e29a001947945,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,6,0,"[0, 1, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d858e1e0c1c3eecd63d8,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,5,5,8,Robot,5,5,10,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d86be1e0c1c3eecd63e0,67a243ea6d8e29a001947948,effort-reward,Robot,6,6,10,Femme petite taille,4,4,5,0,"[1, 0, 1]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d877e973bdbbfb509675,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,2,8,8,Homme petite taille,8,2,6,0,"[1, 1, 0]"
67e1d67fe1e0c1c3eecd6384,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d89be973bdbbfb50967e,67a51e546623f6ccab523c27,risk-effort,Enfant,8,2,4,Robot,2,8,10,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d640e1e0c1c3eecd6374,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,8,9,6,Enfant,2,1,4,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d64ee1e0c1c3eecd6376,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,8,8,6,Personne âgée,2,2,4,0,"[1, 0, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d67ee1e0c1c3eecd6382,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,4,1,8,Homme petite taille,6,9,6,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d684e1e0c1c3eecd6388,67a243ea6d8e29a001947945,risk-reward,Enfant,1,1,4,Femme petite taille,9,9,6,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d687e1e0c1c3eecd638a,67a243ea6d8e29a001947944,risk-reward,Robot,5,5,6,Homme grande taille,5,5,8,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d68de1e0c1c3eecd638c,67a243ea6d8e29a001947947,effort-reward,Robot,10,10,6,Personne âgée,0,0,4,0,"[1, 0, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d69ae1e0c1c3eecd6391,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,7,8,8,Robot,3,2,6,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6a4e1e0c1c3eecd6395,67a51eb49d8894e943d3ff93,risk-effort,Enfant,1,1,4,Femme grande taille,9,9,7,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6aae1e0c1c3eecd6397,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,3,3,6,Femme grande taille,7,7,7,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6b68c30d2a75925b48e,67a243ea6d8e29a001947946,risk-reward,Enfant,3,1,4,Femme petite taille,7,9,6,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6bb8c30d2a75925b490,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,0,2,6,Homme grande taille,10,8,8,0,"[1, 0, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6c28c30d2a75925b492,67a51e546623f6ccab523c27,risk-effort,Robot,6,1,6,Enfant,4,9,4,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6c88c30d2a75925b496,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,9,7,6,Enfant,1,3,4,0,"[0, 1, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6d08c30d2a75925b49a,67a51eb49d8894e943d3ff93,risk-effort,Enfant,1,3,4,Homme petite taille,9,7,6,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6dd8c30d2a75925b49e,67a243ea6d8e29a001947949,effort-reward,Personne âgée,2,3,4,Femme grande taille,8,7,7,0,"[1, 0, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6e38c30d2a75925b4a0,67a51e546623f6ccab523c27,risk-effort,Robot,9,8,6,Enfant,1,2,4,0,"[1, 1, 0]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6e68c30d2a75925b4a2,67a243ea6d8e29a001947947,effort-reward,Femme grande taille,9,8,7,Personne âgée,1,2,4,0,"[1, 0, 1]"
67e1d5cee1e0c1c3eecd6372,femme,23,MAR,bac+4,b194358a-8a8f-4056-abcc-b42067f8edbe,0,67e1d6e98c30d2a75925b4a4,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,8,9,6,Robot,2,1,6,0,"[1, 0, 1]"
67e1d6528c30d2a75925b476,femme,21,LBN,bac+4,b7f3aa1e-fa8c-4eb1-8341-9f3eb1597e00,0,67e1d6c98c30d2a75925b498,67a243ea6d8e29a001947948,effort-reward,Enfant,3,10,4,Robot,7,0,8,0,"[1, 0, 1]"
67e1d6528c30d2a75925b476,femme,21,LBN,bac+4,b7f3aa1e-fa8c-4eb1-8341-9f3eb1597e00,0,67e1d710e1e0c1c3eecd639f,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,10,10,8,Robot,0,0,8,0,"[0, 1, 1]"
67e1d6528c30d2a75925b476,femme,21,LBN,bac+4,b7f3aa1e-fa8c-4eb1-8341-9f3eb1597e00,0,67e1d728e1e0c1c3eecd63a7,67a51e546623f6ccab523c27,risk-effort,Personne âgée,5,1,3,Robot,5,9,8,0,"[1, 1, 0]"
