genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Femme grande taille,5,5,8,Femme petite taille,5,5,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Homme petite taille,8,5,7,Enfant,2,5,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Homme petite taille,5,5,7,Femme grande taille,5,5,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Robot,5,0,9,Homme grande taille,5,10,8
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Robot,5,8,9,Homme petite taille,5,2,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Personne âgée,2,5,3,Homme grande taille,8,5,8
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Robot,8,0,9,Personne âgée,2,10,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Enfant,3,5,3,Femme grande taille,7,5,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Enfant,2,5,3,Homme grande taille,8,5,8
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Personne âgée,5,5,3,Enfant,5,5,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Femme grande taille,7,7,7,Personne âgée,3,3,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Homme grande taille,9,5,8,Personne âgée,1,5,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,effort-reward,Femme grande taille,8,5,7,Enfant,2,5,3
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Femme petite taille,3,10,5,Robot,7,0,9
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Personne âgée,2,5,3,Femme grande taille,8,5,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Enfant,3,0,3,Homme petite taille,7,10,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-reward,Femme petite taille,4,5,5,Femme grande taille,6,5,7
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Homme petite taille,5,5,7,Robot,5,5,9
homme,21,ARG,bac+3,5dcea4d4-1ec7-4c23-a0ba-fecd2397a153,risk-effort,Femme grande taille,3,3,7,Robot,7,7,9
homme,23,DZA,bac+3,333a8f3c-93a0-4bf8-b5c0-681d9a4a8320,risk-effort,Homme petite taille,5,5,1,Personne âgée,5,5,1
homme,23,DZA,bac+3,333a8f3c-93a0-4bf8-b5c0-681d9a4a8320,risk-effort,Femme petite taille,0,0,1,Robot,10,10,1
femme,15,ITA,college,8162ddba-bf91-44a6-9360-e6fb67cbd710,effort-reward,Homme petite taille,6,3,4,Enfant,4,7,3
femme,21,FRA,bac+3,7ea7e86f-de4f-434e-9b2c-5635d5481c55,risk-effort,Enfant,6,4,3,Femme petite taille,4,6,4
femme,21,FRA,bac+3,7ea7e86f-de4f-434e-9b2c-5635d5481c55,effort-reward,Femme grande taille,5,5,5,Homme petite taille,5,5,5
femme,21,FRA,bac+3,7ea7e86f-de4f-434e-9b2c-5635d5481c55,effort-reward,Homme petite taille,5,5,5,Robot,5,5,6
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Femme grande taille,6,7,6,Enfant,4,3,3
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Homme petite taille,9,9,7,Personne âgée,1,1,4
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Personne âgée,1,2,4,Homme grande taille,9,8,8
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Homme grande taille,5,5,8,Homme petite taille,5,5,7
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Homme petite taille,5,5,7,Homme grande taille,5,5,8
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Personne âgée,5,5,4,Robot,5,5,9
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Femme petite taille,5,5,5,Femme grande taille,5,5,6
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Homme petite taille,5,5,7,Homme grande taille,5,5,8
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Homme petite taille,3,8,7,Enfant,7,2,3
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Homme grande taille,10,10,8,Enfant,0,0,3
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Robot,10,0,9,Femme petite taille,0,10,5
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Homme grande taille,7,7,8,Femme petite taille,3,3,5
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Homme petite taille,0,10,7,Robot,10,0,9
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,effort-reward,Femme petite taille,5,5,5,Femme grande taille,5,5,6
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Femme grande taille,5,5,6,Personne âgée,5,5,4
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Homme petite taille,7,7,7,Femme petite taille,3,3,5
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-reward,Robot,10,0,9,Enfant,0,10,3
homme,20,DZA,bac+2,edf51d8d-7055-4034-b9af-547629d358c4,risk-effort,Femme grande taille,7,7,6,Personne âgée,3,3,4
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Enfant,4,5,3,Personne âgée,6,5,4
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Robot,4,7,9,Homme petite taille,6,3,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Robot,8,3,9,Femme petite taille,2,7,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,4,4,8,Robot,6,6,9
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Personne âgée,3,4,4,Femme grande taille,7,6,7
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Homme grande taille,3,8,8,Femme grande taille,7,2,7
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Personne âgée,3,4,4,Homme petite taille,7,6,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Personne âgée,6,2,4,Homme grande taille,4,8,8
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Personne âgée,10,0,4,Robot,0,10,9
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Homme grande taille,6,6,8,Homme petite taille,4,4,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Personne âgée,4,4,4,Femme petite taille,6,6,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,8,7,9,Homme petite taille,2,3,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Homme petite taille,2,9,6,Personne âgée,8,1,4
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,9,8,9,Enfant,1,2,3
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,8,7,8,Femme petite taille,2,3,6
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,6,6,8,Enfant,4,4,3
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,5,5,9,Homme grande taille,5,5,8
femme,22,LBN,bac+3,64230135-2ae9-4892-a6d4-e016c158eca3,effort-reward,Homme petite taille,5,9,7,Robot,5,1,9
homme,33,ARG,employe,c8fbdab2-afb7-40a3-893b-55271c0ec7fe,effort-reward,Personne âgée,8,8,3,Enfant,2,2,5
homme,33,ARG,employe,c8fbdab2-afb7-40a3-893b-55271c0ec7fe,risk-reward,Femme grande taille,8,7,7,Enfant,2,3,5
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Homme grande taille,4,5,9,Robot,6,5,10
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Robot,8,4,10,Personne âgée,2,6,3
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Femme grande taille,7,6,8,Enfant,3,4,4
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Homme grande taille,6,6,9,Homme petite taille,4,4,8
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Robot,7,5,10,Enfant,3,5,4
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Femme petite taille,4,5,7,Homme grande taille,6,5,9
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Homme petite taille,4,5,8,Homme grande taille,6,5,9
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Robot,6,7,10,Personne âgée,4,3,3
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Homme petite taille,6,5,8,Femme petite taille,4,5,7
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Homme grande taille,6,6,9,Homme petite taille,4,4,8
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Robot,8,8,10,Enfant,2,2,4
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Personne âgée,3,5,3,Femme petite taille,7,5,7
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Femme petite taille,4,4,7,Femme grande taille,6,6,8
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Homme petite taille,5,5,8,Femme grande taille,5,5,8
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-effort,Homme grande taille,5,6,9,Femme grande taille,5,4,8
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,effort-reward,Robot,5,5,10,Homme grande taille,5,5,9
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Personne âgée,4,5,3,Enfant,6,5,4
femme,19,FRA,bac+1,ee9d6e32-da26-407e-970d-dfdc6cbebae1,risk-reward,Femme petite taille,8,6,7,Personne âgée,2,4,3
homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,effort-reward,Homme petite taille,8,8,7,Femme petite taille,2,2,5
homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,risk-reward,Homme petite taille,8,8,7,Personne âgée,2,2,3
homme,24,DZA,bac+5,456cc33b-98b5-456a-a6f3-9dda924d2c79,risk-effort,Homme petite taille,10,10,7,Personne âgée,0,0,3
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Personne âgée,7,5,4,Enfant,3,5,3
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,6,5,8,Femme petite taille,4,5,6
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,5,4,8,Femme petite taille,5,6,6
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,2,5,8,Robot,8,5,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,4,7,8,Homme grande taille,6,3,9
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Personne âgée,3,5,4,Homme grande taille,7,5,9
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Personne âgée,3,5,4,Robot,7,5,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Homme petite taille,4,5,8,Homme grande taille,6,5,9
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Enfant,2,5,3,Robot,8,5,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Homme grande taille,8,8,9,Femme grande taille,2,2,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Homme petite taille,7,5,8,Personne âgée,3,5,4
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,5,6,8,Homme petite taille,5,4,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Personne âgée,5,3,4,Femme petite taille,5,7,6
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme petite taille,8,5,6,Enfant,2,5,3
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,2,5,8,Robot,8,5,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,6,5,8,Femme petite taille,4,5,6
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Personne âgée,1,5,4,Robot,9,5,8
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Robot,8,5,8,Enfant,2,5,3
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Femme petite taille,2,4,5,Homme grande taille,8,6,9
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Personne âgée,5,5,2,Robot,5,5,3
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Homme petite taille,5,5,7,Femme petite taille,5,5,5
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Robot,3,0,3,Homme petite taille,7,10,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Femme grande taille,5,5,7,Homme petite taille,5,5,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Personne âgée,3,0,2,Homme petite taille,7,10,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Robot,0,10,3,Femme petite taille,10,0,5
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Homme petite taille,10,0,7,Robot,0,10,3
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Robot,10,0,3,Femme grande taille,0,10,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Personne âgée,5,5,2,Robot,5,5,3
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Homme petite taille,6,5,7,Femme grande taille,4,5,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Homme petite taille,10,10,7,Enfant,0,0,1
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Robot,0,10,3,Homme petite taille,10,0,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Enfant,7,1,1,Femme petite taille,3,9,5
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Femme petite taille,5,5,5,Homme petite taille,5,5,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,5
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,effort-reward,Femme petite taille,4,4,5,Homme petite taille,6,6,7
homme,25,FRA,bac+3,ef5e6917-e7bd-457d-a9a9-6e7c9efb3b96,risk-effort,Femme petite taille,5,5,5,Homme grande taille,5,5,9
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Robot,0,0,10,Femme grande taille,10,10,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Robot,10,0,10,Homme grande taille,0,10,8
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Enfant,3,2,2,Femme petite taille,7,8,4
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Robot,0,10,10,Homme petite taille,10,0,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Homme petite taille,5,5,6,Femme petite taille,5,5,4
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Homme petite taille,8,5,6,Femme grande taille,2,5,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Homme grande taille,5,5,8,Enfant,5,5,2
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Enfant,4,5,2,Personne âgée,6,5,3
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Femme grande taille,7,6,6,Personne âgée,3,4,3
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Homme grande taille,7,7,8,Personne âgée,3,3,3
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Femme grande taille,0,10,6,Robot,10,0,10
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Femme grande taille,6,5,6,Femme petite taille,4,5,4
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Robot,0,10,10,Femme grande taille,10,0,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Personne âgée,6,5,3,Enfant,4,5,2
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-reward,Personne âgée,3,5,3,Homme petite taille,7,5,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Femme grande taille,4,5,6,Homme grande taille,6,5,8
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,risk-effort,Femme petite taille,4,6,4,Femme grande taille,6,4,6
homme,21,DZA,bac+3,ce01aea0-6ee8-4d92-8224-9ef44f8537ae,effort-reward,Homme petite taille,0,10,6,Robot,10,0,10
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Personne âgée,1,3,1,Homme petite taille,9,7,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Femme grande taille,5,10,1,Personne âgée,5,0,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Robot,10,5,1,Homme petite taille,0,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Enfant,0,5,1,Homme grande taille,10,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Personne âgée,0,0,1,Homme petite taille,10,10,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Personne âgée,0,0,1,Robot,10,10,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Enfant,0,2,1,Femme petite taille,10,8,5
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Homme grande taille,10,10,1,Femme petite taille,0,0,5
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Enfant,0,5,1,Robot,10,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme grande taille,10,5,1,Personne âgée,0,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme petite taille,5,5,5,Femme grande taille,5,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme grande taille,5,5,1,Femme petite taille,5,5,5
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme petite taille,7,7,5,Personne âgée,3,3,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme grande taille,5,5,1,Homme grande taille,5,5,1
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Homme petite taille,5,5,1,Femme petite taille,5,5,5
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Enfant,2,3,3,Robot,8,7,10
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Personne âgée,3,4,2,Femme grande taille,7,6,7
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Enfant,4,3,3,Femme grande taille,6,7,7
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Robot,8,7,10,Femme grande taille,2,3,7
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Femme grande taille,4,5,7,Homme petite taille,6,5,6
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Homme grande taille,2,8,8,Homme petite taille,8,2,6
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Homme grande taille,2,8,8,Femme grande taille,8,2,7
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Femme petite taille,2,5,5,Robot,8,5,10
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Homme petite taille,6,5,6,Homme grande taille,4,5,8
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Homme grande taille,8,2,8,Femme petite taille,2,8,5
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Personne âgée,0,2,2,Robot,10,8,10
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Femme grande taille,1,7,7,Robot,9,3,10
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,effort-reward,Enfant,0,2,3,Homme grande taille,10,8,8
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Enfant,9,4,3,Personne âgée,1,6,2
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-effort,Femme grande taille,1,9,7,Enfant,9,1,3
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Robot,7,6,10,Femme petite taille,3,4,5
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Homme grande taille,9,7,8,Personne âgée,1,3,2
homme,19,FRA,bac+2,e85a10cc-7ab2-4433-9309-d9696c2781d3,risk-reward,Robot,7,6,10,Homme grande taille,3,4,8
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Robot,10,0,10,Femme grande taille,0,10,5
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Homme petite taille,10,10,7,Enfant,0,0,2
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Homme grande taille,1,10,9,Femme petite taille,9,0,4
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Femme grande taille,5,5,5,Femme petite taille,5,5,4
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Femme petite taille,10,5,4,Enfant,0,5,2
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Femme grande taille,5,5,5,Homme petite taille,5,5,7
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Enfant,0,0,2,Femme petite taille,10,10,4
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Enfant,1,2,2,Femme petite taille,9,8,4
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Personne âgée,0,3,1,Homme petite taille,10,7,7
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Homme petite taille,6,5,7,Femme grande taille,4,5,5
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Homme grande taille,6,6,9,Femme grande taille,4,4,5
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Femme grande taille,3,3,5,Homme grande taille,7,7,9
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Robot,10,0,10,Homme grande taille,0,10,9
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Robot,10,0,10,Femme grande taille,0,10,5
